2019-09-02 09:27:16,311 [main] INFO  o.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/error],produces=[text/html]}" onto public org.springframework.web.servlet.ModelAndView org.springframework.boot.autoconfigure.web.BasicErrorController.errorHtml(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
2019-09-02 09:27:16,357 [main] INFO  org.springframework.web.servlet.handler.SimpleUrlHandlerMapping - Mapped URL path [/webjars/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2019-09-02 09:27:16,357 [main] INFO  org.springframework.web.servlet.handler.SimpleUrlHandlerMapping - Mapped URL path [/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2019-09-02 09:27:16,390 [main] INFO  o.s.web.servlet.mvc.method.annotation.ExceptionHandlerExceptionResolver - Detected ResponseBodyAdvice implementation in jsonpAdvice
2019-09-02 09:27:16,431 [main] INFO  org.springframework.web.servlet.handler.SimpleUrlHandlerMapping - Mapped URL path [/**/favicon.ico] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2019-09-02 09:27:17,277 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - Started TrustManagementServiceTest in 6.129 seconds (JVM running for 7.101)
2019-09-02 09:27:17,378 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - --------------------start--GetTrustInfoFromWizardTest---------------------------------------------------------------------------------------------------
2019-09-02 09:27:25,525 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemValue:
2019-09-02 09:27:25,526 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemAliasValue:联合信用评级有限公司
2019-09-02 09:27:25,527 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemValue:
2019-09-02 09:27:25,527 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemAliasValue:上海新世纪资信评估投资服务有限公司
2019-09-02 09:27:25,527 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemValue:
